"PSComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","ClassGuid","CompatID","CreationClassName","Description","DeviceClass","DeviceID","DeviceName","DevLoader","DriverDate","DriverName","DriverProviderName","DriverVersion","FriendlyName","HardWareID","InfName","InstallDate","IsSigned","Location","Manufacturer","Name","PDO","Signer","Started","StartMode","Status","SystemCreationClassName","SystemName"
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96c-e325-11ce-bfc1-08002be10318}","USB\Class_01&SubClass_00&Prot_20",,"Realtek USB Audio","MEDIA","USB\VID_0B05&PID_1984&MI_00\9&203CC92C&0&0000","Realtek USB Audio",,"20211011000000.******+***","RtUsbA64.2307.sys","Realtek Semiconductor Corp.","6.3.9600.2307",,"USB\VID_0B05&PID_1984&REV_0017&MI_00","oem21.inf",,"True","0029.0000.0003.006.000.000.000.000.000","Microsoft",,"\Device\000000ec","Microsoft Windows Hardware Compatibility Publisher",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\DevClass_00&SubClass_00&Prot_00",,"USB Composite Device","USB","USB\VID_0B05&PID_1984\8&3895167B&0&6","USB Composite Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"USB\VID_0B05&PID_1984&REV_0017","usb.inf",,"True","Port_#0006.Hub_#0004","(Standard USB Host Controller)",,"\Device\USBPDO-15","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\USB20_HUB",,"Generic USB Hub","USB","USB\VID_05E3&PID_0610\8&3895167B&0&1","Generic USB Hub",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\VID_05E3&PID_0610&REV_6060","usbhub3.inf",,"True","Port_#0001.Hub_#0004","(Standard USB HUBs)",,"\Device\USBPDO-9","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","",,"USB Root Hub (USB 3.0)","USB","USB\ROOT_HUB30\7&27488104&0&0","USB Root Hub (USB 3.0)",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\ROOT_HUB30&VID1022&PID149C&REV0000","usbhub3.inf",,"True",,"(Standard USB HUBs)",,"\Device\USBPDO-3","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","PCI\VEN_1022&DEV_149C&REV_00",,"USB xHCI Compliant Host Controller","USB","PCI\VEN_1022&DEV_149C&SUBSYS_148C1022&REV_00\6&333648BD&0&03400009","USB xHCI Compliant Host Controller",,"20220617000000.******+***",,"Microsoft","10.0.22000.778","AMD USB 3.10 eXtensible Host Controller - 1.10 (Microsoft)","PCI\VEN_1022&DEV_149C&SUBSYS_148C1022&REV_00","usbxhci.inf",,"True","PCI bus 41, device 0, function 3","Generic USB xHCI Host Controller",,"\Device\NTPNP_PCI0098","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000180a-0000-1000-8000-00805f9b34fb}",,"Device Information Service","BLUETOOTH","BTHLEDEVICE\{0000180A-0000-1000-8000-00805F9B34FB}_DEV_VID&01009E_PID&400C_REV&0303_540EA100C0B0\B&31237F20&0&0016","Device Information Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000180a-0000-1000-8000-00805f9b34fb}_Dev_VID&01009e_PID&400c_REV&0303","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000156","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00001800-0000-1000-8000-00805f9b34fb}",,"Generic Access Profile","BLUETOOTH","BTHLEDEVICE\{00001800-0000-1000-8000-00805F9B34FB}_DEV_VID&01009E_PID&400C_REV&0303_540EA100C0B0\B&31237F20&0&0011","Generic Access Profile",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00001800-0000-1000-8000-00805f9b34fb}_Dev_VID&01009e_PID&400c_REV&0303","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000155","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00001801-0000-1000-8000-00805f9b34fb}",,"Generic Attribute Profile","BLUETOOTH","BTHLEDEVICE\{00001801-0000-1000-8000-00805F9B34FB}_DEV_VID&01009E_PID&400C_REV&0303_540EA100C0B0\B&31237F20&0&000D","Generic Attribute Profile",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00001801-0000-1000-8000-00805f9b34fb}_Dev_VID&01009e_PID&400c_REV&0303","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000154","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000febe-0000-1000-8000-00805f9b34fb}",,"Bluetooth LE Generic Attribute Service","BLUETOOTH","BTHLEDEVICE\{0000FEBE-0000-1000-8000-00805F9B34FB}_DEV_VID&01009E_PID&400C_REV&0303_540EA100C0B0\B&31237F20&0&0001","Bluetooth LE Generic Attribute Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000febe-0000-1000-8000-00805f9b34fb}_Dev_VID&01009e_PID&400c_REV&0303","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000153","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLE\GenericDevice",,"Bluetooth LE Device","BLUETOOTH","BTHLE\DEV_540EA100C0B0\A&251F7364&0&540EA100C0B0","Bluetooth LE Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.856","LE-skull","BTHLE\Dev_540ea100c0b0","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000111","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{f000ffc0-0451-4000-b000-000000000000}",,"Bluetooth LE Generic Attribute Service","BLUETOOTH","BTHLEDEVICE\{F000FFC0-0451-4000-B000-000000000000}_DEV_VID&01000D_PID&0000_REV&0110_609866C8187B\B&13805B07&0&0028","Bluetooth LE Generic Attribute Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{f000ffc0-0451-4000-b000-000000000000}_Dev_VID&01000d_PID&0000_REV&0110","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000152","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000fff0-0000-1000-8000-00805f9b34fb}",,"Bluetooth LE Generic Attribute Service","BLUETOOTH","BTHLEDEVICE\{0000FFF0-0000-1000-8000-00805F9B34FB}_DEV_VID&01000D_PID&0000_REV&0110_609866C8187B\B&13805B07&0&0022","Bluetooth LE Generic Attribute Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000fff0-0000-1000-8000-00805f9b34fb}_Dev_VID&01000d_PID&0000_REV&0110","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000151","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000fec0-0000-1000-8000-00805f9b34fb}",,"Bluetooth LE Generic Attribute Service","BLUETOOTH","BTHLEDEVICE\{0000FEC0-0000-1000-8000-00805F9B34FB}_DEV_VID&01000D_PID&0000_REV&0110_609866C8187B\B&13805B07&0&001C","Bluetooth LE Generic Attribute Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000fec0-0000-1000-8000-00805f9b34fb}_Dev_VID&01000d_PID&0000_REV&0110","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000150","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000180a-0000-1000-8000-00805f9b34fb}",,"Device Information Service","BLUETOOTH","BTHLEDEVICE\{0000180A-0000-1000-8000-00805F9B34FB}_DEV_VID&01000D_PID&0000_REV&0110_609866C8187B\B&13805B07&0&0009","Device Information Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000180a-0000-1000-8000-00805f9b34fb}_Dev_VID&01000d_PID&0000_REV&0110","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\0000014f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00001801-0000-1000-8000-00805f9b34fb}",,"Generic Attribute Profile","BLUETOOTH","BTHLEDEVICE\{00001801-0000-1000-8000-00805F9B34FB}_DEV_VID&01000D_PID&0000_REV&0110_609866C8187B\B&13805B07&0&0008","Generic Attribute Profile",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00001801-0000-1000-8000-00805f9b34fb}_Dev_VID&01000d_PID&0000_REV&0110","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\0000014e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00001800-0000-1000-8000-00805f9b34fb}",,"Generic Access Profile","BLUETOOTH","BTHLEDEVICE\{00001800-0000-1000-8000-00805F9B34FB}_DEV_VID&01000D_PID&0000_REV&0110_609866C8187B\B&13805B07&0&0001","Generic Access Profile",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00001800-0000-1000-8000-00805f9b34fb}_Dev_VID&01000d_PID&0000_REV&0110","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\0000014d","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLE\GenericDevice",,"Bluetooth LE Device","BLUETOOTH","BTHLE\DEV_609866C8187B\A&251F7364&0&609866C8187B","Bluetooth LE Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.856","GDB5-187B","BTHLE\Dev_609866c8187b","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000110","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00010000-0000-1000-8000-011f2000046d}",,"Bluetooth LE Generic Attribute Service","BLUETOOTH","BTHLEDEVICE\{00010000-0000-1000-8000-011F2000046D}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64\B&A4323FB&0&003F","Bluetooth LE Generic Attribute Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00010000-0000-1000-8000-011f2000046d}_Dev_VID&02046d_PID&b019_REV&0003","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\0000014c","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","",,"Logitech Download Assistant","HIDCLASS","HID\{00001812-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64&COL03\C&2A0844FB&0&0002","Logitech Download Assistant",,"20190927000000.******+***",,"Logitech","1.10.86.0",,"HID\{00001812-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b019_REV&0003&Col03","oem36.inf",,"True",,"Logitech",,"\Device\00000201","Microsoft Windows Hardware Compatibility Publisher",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96f-e325-11ce-bfc1-08002be10318}","",,"HID-compliant mouse","MOUSE","HID\{00001812-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64&COL02\C&2A0844FB&0&0001","HID-compliant mouse",,"20060621000000.******+***",,"Microsoft","10.0.22000.653",,"HID\{00001812-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b019_REV&0003&Col02","msmouse.inf",,"True",,"Microsoft",,"\Device\00000200","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96b-e325-11ce-bfc1-08002be10318}","",,"HID Keyboard Device","KEYBOARD","HID\{00001812-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64&COL01\C&2A0844FB&0&0000","HID Keyboard Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.653",,"HID\{00001812-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b019_REV&0003&Col01","keyboard.inf",,"True",,"(Standard keyboards)",,"\Device\000001ff","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","BTHLEDevice\{00001812-0000-1000-8000-00805f9b34fb}",,"Bluetooth Low Energy GATT compliant HID device","HIDCLASS","BTHLEDEVICE\{00001812-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64\B&A4323FB&0&001F","Bluetooth Low Energy GATT compliant HID device",,"20060621000000.******+***",,"Microsoft","10.0.22000.653",,"BTHLEDevice\{00001812-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b019_REV&0003","hidbthle.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\0000014b","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000180f-0000-1000-8000-00805f9b34fb}",,"Bluetooth LE Generic Attribute Service","BLUETOOTH","BTHLEDEVICE\{0000180F-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64\B&A4323FB&0&001B","Bluetooth LE Generic Attribute Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000180f-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b019_REV&0003","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\0000014a","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000180a-0000-1000-8000-00805f9b34fb}",,"Device Information Service","BLUETOOTH","BTHLEDEVICE\{0000180A-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64\B&A4323FB&0&000C","Device Information Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000180a-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b019_REV&0003","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000149","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00001801-0000-1000-8000-00805f9b34fb}",,"Generic Attribute Profile","BLUETOOTH","BTHLEDEVICE\{00001801-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64\B&A4323FB&0&0008","Generic Attribute Profile",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00001801-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b019_REV&0003","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000148","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00001800-0000-1000-8000-00805f9b34fb}",,"Generic Access Profile","BLUETOOTH","BTHLEDEVICE\{00001800-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B019_REV&0003_F90C08EFEF64\B&A4323FB&0&0001","Generic Access Profile",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00001800-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b019_REV&0003","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000147","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLE\GenericDevice",,"Bluetooth LE Device","BLUETOOTH","BTHLE\DEV_F90C08EFEF64\A&251F7364&0&F90C08EFEF64","Bluetooth LE Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.856","MX Master 2S","BTHLE\Dev_f90c08efef64","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\0000010f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00010000-0000-1000-8000-011f2000046d}",,"Bluetooth LE Generic Attribute Service","BLUETOOTH","BTHLEDEVICE\{00010000-0000-1000-8000-011F2000046D}_DEV_VID&02046D_PID&B01D_REV&0016_E1FDA7388AFB\B&24670EFE&0&0035","Bluetooth LE Generic Attribute Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00010000-0000-1000-8000-011f2000046d}_Dev_VID&02046d_PID&b01d_REV&0016","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000146","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","BTHLEDevice\{00001812-0000-1000-8000-00805f9b34fb}",,"Bluetooth Low Energy GATT compliant HID device","HIDCLASS","BTHLEDEVICE\{00001812-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B01D_REV&0016_E1FDA7388AFB\B&24670EFE&0&001E","Bluetooth Low Energy GATT compliant HID device",,"20060621000000.******+***",,"Microsoft","10.0.22000.653",,"BTHLEDevice\{00001812-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b01d_REV&0016","hidbthle.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000145","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000180f-0000-1000-8000-00805f9b34fb}",,"Bluetooth LE Generic Attribute Service","BLUETOOTH","BTHLEDEVICE\{0000180F-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B01D_REV&0016_E1FDA7388AFB\B&24670EFE&0&001B","Bluetooth LE Generic Attribute Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000180f-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b01d_REV&0016","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000144","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{0000180a-0000-1000-8000-00805f9b34fb}",,"Device Information Service","BLUETOOTH","BTHLEDEVICE\{0000180A-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B01D_REV&0016_E1FDA7388AFB\B&24670EFE&0&000C","Device Information Service",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{0000180a-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b01d_REV&0016","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000143","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00001801-0000-1000-8000-00805f9b34fb}",,"Generic Attribute Profile","BLUETOOTH","BTHLEDEVICE\{00001801-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B01D_REV&0016_E1FDA7388AFB\B&24670EFE&0&0008","Generic Attribute Profile",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00001801-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b01d_REV&0016","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000142","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLEDevice\{00001800-0000-1000-8000-00805f9b34fb}",,"Generic Access Profile","BLUETOOTH","BTHLEDEVICE\{00001800-0000-1000-8000-00805F9B34FB}_DEV_VID&02046D_PID&B01D_REV&0016_E1FDA7388AFB\B&24670EFE&0&0001","Generic Access Profile",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTHLEDevice\{00001800-0000-1000-8000-00805f9b34fb}_Dev_VID&02046d_PID&b01d_REV&0016","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\00000141","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHLE\GenericDevice",,"Bluetooth LE Device","BLUETOOTH","BTHLE\DEV_E1FDA7388AFB\A&251F7364&0&E1FDA7388AFB","Bluetooth LE Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.856","MX Ergo","BTHLE\Dev_e1fda7388afb","bthleenum.inf",,"True","Bluetooth LE Device","Microsoft",,"\Device\0000010e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","",,"Microsoft Bluetooth LE Enumerator","BLUETOOTH","BTH\MS_BTHLE\9&300E02C6&0&3","Microsoft Bluetooth LE Enumerator",,"20060621000000.******+***",,"Microsoft","10.0.22000.856",,"BTH\MS_BTHLE","bthleenum.inf",,"True",,"Microsoft",,"\Device\000000f3","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e972-e325-11ce-bfc1-08002be10318}","",,"Bluetooth Device (Personal Area Network)","NET","BTH\MS_BTHPAN\9&300E02C6&0&2","Bluetooth Device (Personal Area Network)",,"20060621000000.******+***",,"Microsoft","10.0.22000.653","Bluetooth Device (Personal Area Network) #3","BTH\MS_BTHPAN","bthpan.inf",,"True",,"Microsoft",,"\Device\000000f2","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","BTHENUM\GENERIC_DEVICE",,"Bluetooth Device","BLUETOOTH","BTHENUM\DEV_88D039369737\A&39F2C5&0&BLUETOOTHDEVICE_88D039369737","Bluetooth Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.856","HT-SF150","BTHENUM\Dev_88D039369737","bth.inf",,"True",,"Microsoft",,"\Device\00000109","Microsoft Windows",,,,,
